annotation_file,class_name,bbox_width,bbox_height,bbox_area,bbox_area_ratio,split
cologne_000025_000019_gtFine_polygons.json,car,33,26,858,0.000409,train
cologne_000025_000019_gtFine_polygons.json,car,36,30,1080,0.000515,train
cologne_000025_000019_gtFine_polygons.json,car,42,37,1554,0.000741,train
cologne_000025_000019_gtFine_polygons.json,car,33,54,1782,0.00085,train
cologne_000025_000019_gtFine_polygons.json,car,28,52,1456,0.000694,train
cologne_000025_000019_gtFine_polygons.json,car,47,73,3431,0.001636,train
cologne_000025_000019_gtFine_polygons.json,car,105,104,10920,0.005207,train
cologne_000025_000019_gtFine_polygons.json,car,74,124,9176,0.004375,train
cologne_000025_000019_gtFine_polygons.json,car,135,157,21195,0.010107,train
cologne_000025_000019_gtFine_polygons.json,car,119,198,23562,0.011235,train
cologne_000025_000019_gtFine_polygons.json,car,266,285,75810,0.036149,train
cologne_000025_000019_gtFine_polygons.json,car,567,430,243810,0.116258,train
cologne_000025_000019_gtFine_polygons.json,car,235,575,135125,0.064433,train
cologne_000025_000019_gtFine_polygons.json,car,31,43,1333,0.000636,train
cologne_000025_000019_gtFine_polygons.json,car,47,49,2303,0.001098,train
cologne_000025_000019_gtFine_polygons.json,car,62,48,2976,0.001419,train
cologne_000025_000019_gtFine_polygons.json,car,79,65,5135,0.002449,train
cologne_000025_000019_gtFine_polygons.json,car,80,59,4720,0.002251,train
cologne_000025_000019_gtFine_polygons.json,car,99,66,6534,0.003116,train
cologne_000025_000019_gtFine_polygons.json,car,120,93,11160,0.005322,train
cologne_000025_000019_gtFine_polygons.json,car,106,95,10070,0.004802,train
cologne_000025_000019_gtFine_polygons.json,car,230,149,34270,0.016341,train
cologne_000025_000019_gtFine_polygons.json,car,200,142,28400,0.013542,train
cologne_000025_000019_gtFine_polygons.json,person,25,50,1250,0.000596,train
cologne_000026_000019_gtFine_polygons.json,person,16,22,352,0.000168,train
cologne_000026_000019_gtFine_polygons.json,person,13,28,364,0.000174,train
cologne_000026_000019_gtFine_polygons.json,person,12,26,312,0.000149,train
cologne_000026_000019_gtFine_polygons.json,car,62,59,3658,0.001744,train
cologne_000026_000019_gtFine_polygons.json,person,87,153,13311,0.006347,train
cologne_000026_000019_gtFine_polygons.json,car,326,246,80196,0.03824,train
cologne_000026_000019_gtFine_polygons.json,car,95,76,7220,0.003443,train
cologne_000026_000019_gtFine_polygons.json,car,31,19,589,0.000281,train
cologne_000026_000019_gtFine_polygons.json,car,33,29,957,0.000456,train
cologne_000026_000019_gtFine_polygons.json,rider,34,26,884,0.000422,train
cologne_000026_000019_gtFine_polygons.json,car,310,204,63240,0.030155,train
cologne_000026_000019_gtFine_polygons.json,bicycle,23,47,1081,0.000515,train
cologne_000026_000019_gtFine_polygons.json,bicycle,115,100,11500,0.005484,train
cologne_000026_000019_gtFine_polygons.json,rider,97,148,14356,0.006845,train
cologne_000026_000019_gtFine_polygons.json,person,4,19,76,3.6e-05,train
cologne_000026_000019_gtFine_polygons.json,person,6,24,144,6.9e-05,train
cologne_000027_000019_gtFine_polygons.json,bicycle,40,33,1320,0.000629,train
cologne_000027_000019_gtFine_polygons.json,car,88,42,3696,0.001762,train
cologne_000027_000019_gtFine_polygons.json,person,22,50,1100,0.000525,train
cologne_000027_000019_gtFine_polygons.json,car,196,130,25480,0.01215,train
cologne_000027_000019_gtFine_polygons.json,car,206,145,29870,0.014243,train
cologne_000027_000019_gtFine_polygons.json,car,318,185,58830,0.028052,train
cologne_000027_000019_gtFine_polygons.json,car,347,261,90567,0.043186,train
cologne_000027_000019_gtFine_polygons.json,car,239,180,43020,0.020514,train
cologne_000027_000019_gtFine_polygons.json,person,22,73,1606,0.000766,train
cologne_000027_000019_gtFine_polygons.json,person,21,78,1638,0.000781,train
cologne_000027_000019_gtFine_polygons.json,person,26,92,2392,0.001141,train
cologne_000027_000019_gtFine_polygons.json,person,38,105,3990,0.001903,train
cologne_000027_000019_gtFine_polygons.json,car,48,69,3312,0.001579,train
cologne_000027_000019_gtFine_polygons.json,rider,29,51,1479,0.000705,train
cologne_000027_000019_gtFine_polygons.json,bicycle,24,41,984,0.000469,train
cologne_000028_000019_gtFine_polygons.json,car,34,43,1462,0.000697,train
cologne_000028_000019_gtFine_polygons.json,car,33,42,1386,0.000661,train
cologne_000028_000019_gtFine_polygons.json,car,29,50,1450,0.000691,train
cologne_000028_000019_gtFine_polygons.json,car,34,59,2006,0.000957,train
cologne_000028_000019_gtFine_polygons.json,car,50,70,3500,0.001669,train
cologne_000028_000019_gtFine_polygons.json,car,57,94,5358,0.002555,train
cologne_000028_000019_gtFine_polygons.json,car,108,123,13284,0.006334,train
cologne_000028_000019_gtFine_polygons.json,person,37,90,3330,0.001588,train
cologne_000028_000019_gtFine_polygons.json,person,43,87,3741,0.001784,train
cologne_000028_000019_gtFine_polygons.json,bicycle,37,94,3478,0.001658,train
cologne_000029_000019_gtFine_polygons.json,bicycle,65,60,3900,0.00186,train
cologne_000029_000019_gtFine_polygons.json,person,98,208,20384,0.00972,train
cologne_000029_000019_gtFine_polygons.json,car,44,49,2156,0.001028,train
cologne_000029_000019_gtFine_polygons.json,car,74,32,2368,0.001129,train
cologne_000029_000019_gtFine_polygons.json,car,100,82,8200,0.00391,train
cologne_000029_000019_gtFine_polygons.json,car,129,167,21543,0.010273,train
cologne_000029_000019_gtFine_polygons.json,car,298,220,65560,0.031261,train
cologne_000029_000019_gtFine_polygons.json,car,26,40,1040,0.000496,train
cologne_000029_000019_gtFine_polygons.json,car,31,46,1426,0.00068,train
cologne_000029_000019_gtFine_polygons.json,car,33,58,1914,0.000913,train
cologne_000029_000019_gtFine_polygons.json,car,39,60,2340,0.001116,train
cologne_000029_000019_gtFine_polygons.json,car,39,74,2886,0.001376,train
cologne_000029_000019_gtFine_polygons.json,car,113,107,12091,0.005765,train
cologne_000029_000019_gtFine_polygons.json,car,128,162,20736,0.009888,train
cologne_000029_000019_gtFine_polygons.json,car,296,215,63640,0.030346,train
cologne_000029_000019_gtFine_polygons.json,car,560,720,403200,0.192261,train
cologne_000029_000019_gtFine_polygons.json,bicycle,116,117,13572,0.006472,train
cologne_000029_000019_gtFine_polygons.json,car,377,666,251082,0.119725,train
cologne_000030_000019_gtFine_polygons.json,car,76,66,5016,0.002392,train
cologne_000030_000019_gtFine_polygons.json,person,87,117,10179,0.004854,train
cologne_000030_000019_gtFine_polygons.json,bicycle,69,108,7452,0.003553,train
cologne_000030_000019_gtFine_polygons.json,motorcycle,143,158,22594,0.010774,train
cologne_000030_000019_gtFine_polygons.json,motorcycle,160,136,21760,0.010376,train
cologne_000030_000019_gtFine_polygons.json,bicycle,144,119,17136,0.008171,train
cologne_000030_000019_gtFine_polygons.json,person,37,108,3996,0.001905,train
cologne_000030_000019_gtFine_polygons.json,bicycle,21,60,1260,0.000601,train
cologne_000030_000019_gtFine_polygons.json,rider,32,60,1920,0.000916,train
cologne_000030_000019_gtFine_polygons.json,bicycle,41,41,1681,0.000802,train
cologne_000030_000019_gtFine_polygons.json,rider,36,60,2160,0.00103,train
cologne_000030_000019_gtFine_polygons.json,bicycle,81,280,22680,0.010815,train
cologne_000031_000019_gtFine_polygons.json,car,28,25,700,0.000334,train
cologne_000031_000019_gtFine_polygons.json,car,23,17,391,0.000186,train
cologne_000031_000019_gtFine_polygons.json,car,32,18,576,0.000275,train
cologne_000031_000019_gtFine_polygons.json,car,16,48,768,0.000366,train
cologne_000031_000019_gtFine_polygons.json,car,69,88,6072,0.002895,train
cologne_000031_000019_gtFine_polygons.json,car,114,115,13110,0.006251,train
cologne_000031_000019_gtFine_polygons.json,car,59,86,5074,0.002419,train
cologne_000031_000019_gtFine_polygons.json,car,110,65,7150,0.003409,train
cologne_000031_000019_gtFine_polygons.json,car,160,163,26080,0.012436,train
cologne_000031_000019_gtFine_polygons.json,person,26,19,494,0.000236,train
cologne_000031_000019_gtFine_polygons.json,person,45,42,1890,0.000901,train
cologne_000031_000019_gtFine_polygons.json,car,200,169,33800,0.016117,train
cologne_000031_000019_gtFine_polygons.json,car,393,306,120258,0.057343,train
cologne_000031_000019_gtFine_polygons.json,car,253,446,112838,0.053805,train
cologne_000031_000019_gtFine_polygons.json,bicycle,45,87,3915,0.001867,train
cologne_000031_000019_gtFine_polygons.json,rider,54,132,7128,0.003399,train
cologne_000032_000019_gtFine_polygons.json,bicycle,68,50,3400,0.001621,train
cologne_000032_000019_gtFine_polygons.json,bicycle,84,60,5040,0.002403,train
cologne_000032_000019_gtFine_polygons.json,car,238,76,18088,0.008625,train
cologne_000032_000019_gtFine_polygons.json,person,35,91,3185,0.001519,train
cologne_000032_000019_gtFine_polygons.json,person,28,93,2604,0.001242,train
cologne_000032_000019_gtFine_polygons.json,car,218,84,18312,0.008732,train
cologne_000032_000019_gtFine_polygons.json,person,50,153,7650,0.003648,train
cologne_000032_000019_gtFine_polygons.json,person,47,170,7990,0.00381,train
cologne_000032_000019_gtFine_polygons.json,person,54,168,9072,0.004326,train
cologne_000032_000019_gtFine_polygons.json,person,55,168,9240,0.004406,train
cologne_000032_000019_gtFine_polygons.json,person,102,178,18156,0.008657,train
cologne_000032_000019_gtFine_polygons.json,person,47,143,6721,0.003205,train
cologne_000032_000019_gtFine_polygons.json,person,43,152,6536,0.003117,train
cologne_000032_000019_gtFine_polygons.json,person,53,150,7950,0.003791,train
cologne_000032_000019_gtFine_polygons.json,person,40,151,6040,0.00288,train
cologne_000032_000019_gtFine_polygons.json,bicycle,125,85,10625,0.005066,train
cologne_000032_000019_gtFine_polygons.json,rider,85,113,9605,0.00458,train
cologne_000032_000019_gtFine_polygons.json,person,83,145,12035,0.005739,train
cologne_000033_000019_gtFine_polygons.json,car,100,42,4200,0.002003,train
cologne_000033_000019_gtFine_polygons.json,person,75,137,10275,0.0049,train
cologne_000033_000019_gtFine_polygons.json,person,41,126,5166,0.002463,train
cologne_000033_000019_gtFine_polygons.json,car,325,110,35750,0.017047,train
cologne_000033_000019_gtFine_polygons.json,car,485,202,97970,0.046716,train
cologne_000033_000019_gtFine_polygons.json,car,479,219,104901,0.050021,train
cologne_000033_000019_gtFine_polygons.json,car,120,81,9720,0.004635,train
cologne_000033_000019_gtFine_polygons.json,car,100,144,14400,0.006866,train
cologne_000033_000019_gtFine_polygons.json,person,228,421,95988,0.045771,train
cologne_000033_000019_gtFine_polygons.json,person,166,462,76692,0.03657,train
cologne_000033_000019_gtFine_polygons.json,person,272,507,137904,0.065758,train
cologne_000033_000019_gtFine_polygons.json,person,46,116,5336,0.002544,train
cologne_000034_000019_gtFine_polygons.json,car,44,36,1584,0.000755,train
cologne_000034_000019_gtFine_polygons.json,car,67,47,3149,0.001502,train
cologne_000034_000019_gtFine_polygons.json,car,63,48,3024,0.001442,train
cologne_000034_000019_gtFine_polygons.json,car,97,64,6208,0.00296,train
cologne_000034_000019_gtFine_polygons.json,person,20,33,660,0.000315,train
cologne_000034_000019_gtFine_polygons.json,person,39,48,1872,0.000893,train
cologne_000034_000019_gtFine_polygons.json,person,59,121,7139,0.003404,train
cologne_000034_000019_gtFine_polygons.json,person,36,66,2376,0.001133,train
cologne_000034_000019_gtFine_polygons.json,motorcycle,157,99,15543,0.007411,train
cologne_000034_000019_gtFine_polygons.json,car,112,52,5824,0.002777,train
cologne_000034_000019_gtFine_polygons.json,car,262,100,26200,0.012493,train
cologne_000035_000019_gtFine_polygons.json,car,31,28,868,0.000414,train
cologne_000035_000019_gtFine_polygons.json,car,32,31,992,0.000473,train
cologne_000035_000019_gtFine_polygons.json,car,57,49,2793,0.001332,train
cologne_000035_000019_gtFine_polygons.json,car,82,69,5658,0.002698,train
cologne_000035_000019_gtFine_polygons.json,car,61,66,4026,0.00192,train
cologne_000035_000019_gtFine_polygons.json,car,118,89,10502,0.005008,train
cologne_000035_000019_gtFine_polygons.json,car,49,25,1225,0.000584,train
cologne_000035_000019_gtFine_polygons.json,car,43,23,989,0.000472,train
cologne_000035_000019_gtFine_polygons.json,car,42,46,1932,0.000921,train
cologne_000035_000019_gtFine_polygons.json,car,62,51,3162,0.001508,train
cologne_000035_000019_gtFine_polygons.json,car,94,78,7332,0.003496,train
cologne_000035_000019_gtFine_polygons.json,car,234,180,42120,0.020084,train
cologne_000035_000019_gtFine_polygons.json,car,493,271,133603,0.063707,train
cologne_000035_000019_gtFine_polygons.json,rider,153,123,18819,0.008974,train
cologne_000035_000019_gtFine_polygons.json,person,45,123,5535,0.002639,train
cologne_000035_000019_gtFine_polygons.json,person,43,131,5633,0.002686,train
cologne_000036_000019_gtFine_polygons.json,car,25,10,250,0.000119,train
cologne_000036_000019_gtFine_polygons.json,car,37,31,1147,0.000547,train
cologne_000036_000019_gtFine_polygons.json,car,56,51,2856,0.001362,train
cologne_000036_000019_gtFine_polygons.json,car,63,56,3528,0.001682,train
cologne_000036_000019_gtFine_polygons.json,car,103,72,7416,0.003536,train
cologne_000036_000019_gtFine_polygons.json,person,19,15,285,0.000136,train
cologne_000036_000019_gtFine_polygons.json,car,32,36,1152,0.000549,train
cologne_000036_000019_gtFine_polygons.json,car,87,41,3567,0.001701,train
cologne_000036_000019_gtFine_polygons.json,car,88,59,5192,0.002476,train
cologne_000036_000019_gtFine_polygons.json,car,58,63,3654,0.001742,train
cologne_000036_000019_gtFine_polygons.json,car,74,62,4588,0.002188,train
cologne_000036_000019_gtFine_polygons.json,car,116,69,8004,0.003817,train
cologne_000036_000019_gtFine_polygons.json,car,114,81,9234,0.004403,train
cologne_000036_000019_gtFine_polygons.json,car,100,65,6500,0.003099,train
cologne_000036_000019_gtFine_polygons.json,car,70,81,5670,0.002704,train
cologne_000036_000019_gtFine_polygons.json,car,228,118,26904,0.012829,train
cologne_000036_000019_gtFine_polygons.json,rider,82,63,5166,0.002463,train
cologne_000036_000019_gtFine_polygons.json,bicycle,40,61,2440,0.001163,train
cologne_000036_000019_gtFine_polygons.json,bicycle,41,55,2255,0.001075,train
cologne_000036_000019_gtFine_polygons.json,bicycle,35,55,1925,0.000918,train
cologne_000036_000019_gtFine_polygons.json,rider,39,80,3120,0.001488,train
cologne_000036_000019_gtFine_polygons.json,rider,39,79,3081,0.001469,train
cologne_000036_000019_gtFine_polygons.json,rider,32,54,1728,0.000824,train
cologne_000036_000019_gtFine_polygons.json,car,73,62,4526,0.002158,train
cologne_000037_000019_gtFine_polygons.json,car,74,50,3700,0.001764,train
cologne_000037_000019_gtFine_polygons.json,car,296,217,64232,0.030628,train
cologne_000037_000019_gtFine_polygons.json,person,38,134,5092,0.002428,train
cologne_000037_000019_gtFine_polygons.json,rider,27,71,1917,0.000914,train
cologne_000037_000019_gtFine_polygons.json,rider,24,66,1584,0.000755,train
cologne_000037_000019_gtFine_polygons.json,rider,25,83,2075,0.000989,train
cologne_000038_000019_gtFine_polygons.json,car,86,35,3010,0.001435,train
cologne_000038_000019_gtFine_polygons.json,car,197,178,35066,0.016721,train
cologne_000038_000019_gtFine_polygons.json,person,85,188,15980,0.00762,train
cologne_000038_000019_gtFine_polygons.json,person,20,69,1380,0.000658,train
cologne_000038_000019_gtFine_polygons.json,car,536,367,196712,0.0938,train
cologne_000038_000019_gtFine_polygons.json,person,10,54,540,0.000257,train
cologne_000039_000019_gtFine_polygons.json,car,109,51,5559,0.002651,train
cologne_000039_000019_gtFine_polygons.json,car,33,31,1023,0.000488,train
cologne_000039_000019_gtFine_polygons.json,car,58,37,2146,0.001023,train
cologne_000039_000019_gtFine_polygons.json,car,129,48,6192,0.002953,train
cologne_000039_000019_gtFine_polygons.json,person,31,74,2294,0.001094,train
cologne_000039_000019_gtFine_polygons.json,person,32,71,2272,0.001083,train
cologne_000039_000019_gtFine_polygons.json,car,82,67,5494,0.00262,train
cologne_000039_000019_gtFine_polygons.json,car,56,49,2744,0.001308,train
cologne_000040_000019_gtFine_polygons.json,car,73,60,4380,0.002089,train
cologne_000040_000019_gtFine_polygons.json,person,34,50,1700,0.000811,train
